Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,70.500000,75.949997,70.500000,75.690002,56.175297,75120
2000-01-04,71.000000,77.000000,71.000000,75.455002,56.000904,81350
2000-01-05,75.500000,75.900002,70.500000,73.529999,54.572197,60950
2000-01-06,74.000000,79.415001,74.000000,78.565002,58.309055,196970
2000-01-07,80.800003,84.849998,79.800003,84.849998,62.973625,331070
2000-01-10,90.000000,91.639999,86.500000,91.220001,67.701286,295750
2000-01-11,92.000000,92.000000,83.925003,85.375000,63.363274,206350
2000-01-12,90.000000,90.000000,86.055000,88.269997,65.511864,93120
2000-01-13,89.000000,92.000000,87.500000,88.139999,65.415390,195260
2000-01-14,87.250000,88.000000,86.400002,86.964996,64.543320,156750
2000-01-17,88.000000,89.000000,87.000000,87.595001,65.010910,71250
2000-01-18,87.010002,89.900002,86.800003,88.105003,65.389412,125260
2000-01-19,88.900002,91.099998,88.900002,90.084999,66.858910,141080
2000-01-20,90.699997,91.989998,89.355003,89.570000,66.476692,56710
2000-01-21,89.790001,89.790001,88.525002,88.824997,65.923775,18880
2000-01-24,88.000000,89.500000,85.099998,88.474998,65.664032,63510
2000-01-25,87.099998,89.000000,87.000000,88.125000,65.404251,68590
2000-01-26,88.125000,88.125000,88.125000,88.125000,65.404251,0
2000-01-27,86.589996,88.500000,81.074997,83.029999,61.622868,146780
2000-01-28,80.000000,81.500000,78.199997,79.245003,58.813740,64180
2000-01-31,77.864998,78.800003,72.925003,74.675003,55.421986,54160
2000-02-01,75.099998,75.900002,72.099998,73.150002,54.290169,73470
2000-02-02,74.000000,75.199997,70.000000,73.105003,54.256763,49390
2000-02-03,75.000000,75.000000,69.500000,71.415001,53.002499,116190
2000-02-04,72.000000,72.000000,70.599998,71.349998,52.954247,131470
2000-02-07,70.099998,71.699997,70.000000,70.169998,52.078476,71950
2000-02-08,70.400002,70.400002,68.000000,68.550003,50.876171,150830
2000-02-09,71.400002,74.035004,69.500000,70.739998,52.501530,233570
2000-02-10,71.900002,73.000000,70.699997,71.209999,52.850353,113410
2000-02-11,72.300003,72.900002,70.000000,70.415001,52.260319,207950
2000-02-14,71.000000,71.099998,69.000000,69.059998,51.254662,77650
2000-02-15,68.099998,68.099998,64.000000,65.330002,48.486351,186220
2000-02-16,67.000000,68.000000,66.199997,67.470001,50.074608,108760
2000-02-17,67.000000,69.800003,67.000000,67.699997,50.245312,89260
2000-02-18,67.000000,69.489998,66.099998,66.705002,49.506840,114600
2000-02-21,67.500000,69.000000,65.500000,66.570000,49.406651,79930
2000-02-22,67.000000,67.000000,65.500000,65.745003,48.794357,111420
2000-02-23,65.800003,68.000000,65.500000,66.565002,49.402943,57930
2000-02-24,67.500000,67.699997,64.199997,66.209999,49.139465,82050
2000-02-25,67.400002,67.400002,64.000000,64.184998,47.636555,63460
2000-02-28,64.000000,65.599998,60.915001,63.584999,47.191269,90710
2000-02-29,65.000000,65.985001,60.500000,61.150002,45.384068,161830
2000-03-01,62.500000,62.500000,56.259998,56.259998,41.754818,93030
2000-03-02,52.700001,53.000000,51.759998,51.759998,38.415024,87030
2000-03-03,47.619999,54.544998,47.619999,50.459999,37.450203,263060
2000-03-06,52.500000,52.500000,46.424999,47.529999,35.275631,186090
2000-03-07,47.990002,49.000000,46.200001,46.935001,34.834030,178340
2000-03-08,48.799999,50.645000,46.509998,48.939999,36.322086,393170
2000-03-09,50.000000,50.000000,47.500000,49.965000,37.082825,349100
2000-03-10,50.000000,51.790001,47.000000,48.615002,36.080891,369350
2000-03-13,50.000000,52.000000,48.700001,51.200001,37.999413,136050
2000-03-14,51.000000,53.000000,49.000000,51.994999,38.589436,303860
2000-03-15,52.000000,56.154999,52.000000,54.009998,40.084927,166050
2000-03-16,54.759998,55.985001,52.000000,54.365002,40.348396,98790
2000-03-17,54.365002,54.365002,54.365002,54.365002,40.348396,0
2000-03-20,54.365002,54.365002,54.365002,54.365002,40.348396,0
2000-03-21,55.000000,55.494999,53.509998,54.485001,40.437458,227650
2000-03-22,56.299999,58.700001,55.799999,57.325001,42.545238,193180
2000-03-23,59.000000,59.500000,57.224998,57.945000,43.005379,190810
2000-03-24,58.099998,61.299999,58.099998,59.930000,44.478600,105170
2000-03-27,60.900002,64.199997,59.500000,63.660000,47.246914,141600
2000-03-28,64.010002,65.099998,62.224998,62.959999,46.727398,125430
2000-03-29,65.400002,67.500000,62.500000,64.364998,48.114052,190000
2000-03-30,62.500000,63.500000,60.500000,62.119999,46.435856,131170
2000-03-31,62.400002,62.990002,60.500000,61.980000,46.331215,96110
2000-04-03,61.200001,61.799999,57.154999,60.134998,44.952034,67240
2000-04-04,57.500000,58.900002,55.500000,56.779999,42.444107,146610
2000-04-05,56.000000,59.000000,56.000000,57.880001,43.266396,46330
2000-04-06,58.105000,60.000000,56.605000,59.049999,44.140972,85860
2000-04-07,60.500000,61.000000,58.000000,59.735001,44.653034,90080
2000-04-10,60.099998,60.790001,57.220001,58.145000,43.464478,80210
2000-04-11,57.220001,58.799999,57.000000,57.790001,43.199116,96960
2000-04-12,58.400002,58.400002,56.599998,57.119999,42.698269,47650
2000-04-13,55.509998,57.500000,55.509998,57.185001,42.746849,73220
2000-04-14,57.185001,57.185001,57.185001,57.185001,42.746849,0
2000-04-17,56.000000,56.000000,52.610001,52.610001,39.326965,76240
2000-04-18,53.200001,53.900002,49.110001,50.549999,37.787071,205520
2000-04-19,53.990002,53.990002,51.000000,52.119999,38.960674,52840
2000-04-20,52.500000,54.799999,50.305000,53.014999,39.629711,79040
2000-04-21,53.014999,53.014999,53.014999,53.014999,39.629711,0
2000-04-24,52.799999,52.799999,50.500000,50.595001,37.820713,67880
2000-04-25,50.500000,52.000000,50.500000,50.895000,38.044960,162360
2000-04-26,51.990002,52.400002,51.200001,52.070000,38.923313,97040
2000-04-27,51.099998,52.000000,50.700001,51.014999,38.134666,48090
2000-04-28,52.000000,52.000000,50.500000,50.544998,37.783337,94430
2000-05-01,50.544998,50.544998,50.544998,50.544998,37.783337,0
2000-05-02,50.200001,51.395000,49.500000,50.544998,37.783337,109620
2000-05-03,49.205002,50.500000,48.500000,49.584999,37.065723,79940
2000-05-04,52.000000,54.599998,50.599998,53.330002,39.865177,81140
2000-05-05,54.000000,58.900002,52.799999,57.860001,43.251434,283720
2000-05-08,59.000000,60.799999,58.025002,59.040001,44.133511,194170
2000-05-09,57.900002,59.500000,56.500000,58.980000,44.088661,90580
